 3891 ; 2 франка Швейцария ; 1982 ;  ; Cu-Ni ; XF- ; 36 ; yourius ; 252 
 3892 ; 10 марок ГДР 40 лет фашизму ; 1985 ;  ; Cu-Ni ; AU ; 26 ; ghjghj26 ; 343 
 3893 ; 5 сантимов Люксембург ; 1901 ;  ; Cu-Ni ; F-VF ; 21 ; Rober ; 101 
 3894 ; 10 злотых Польша ; 1959 ;  ; Cu-Ni ; VF ; 14 ; Yustas69 ; 101 
 3895 ; 10 злотых Польша ; 1959 ;  ; Cu-Ni ; VF ; 29 ; 3457896 ; 91 
 3896 ; 10 марок ГДР 40 лет ГДР ; 1989 ;  ; Cu-Ni ; VF-XF ; 11 ; crocus ; 252 
 3897 ; 5 франков Швейцария ; 1980 ;  ; Cu-Ni ; AU ; 11 ; SpAi ; 456 
 3898 ; 5 франков Швейцария ; 1983 ;  ; Cu-Ni ; AU ; 11 ; Besar ; 516 
 3899 ; 5 франков Швейцария ; 1990 ;  ; Cu-Ni ; XF ; 11 ; SpAi ; 459 
 3900 ; 50 сантимов Марокко ;  ;  ; Cu-Ni ; VF ; 3 ; 3457896 ; 92 
 3901 ; 5 крон Словакия ; 1939 ;  ; Cu-Ni ; XF ; 7 ; Andre_Vladi ; 151 
 3902 ; 2 динара Югославия ; 1925 ;  ; Cu-Ni ; VF ; 12 ; 3457896 ; 67 
 3903 ; 20 центов Китай ;  ;  ; Cu-Ni ; XF ; 40 ; geracon2009 ; 430 
 3904 ; 8 торнеси Сицилия ; 1797 ;  ; Cu ; F-VF ; 34 ; HARDCOROV ; 1020 
 3905 ; 10 торнеси Сицилия ; 1839 ;  ; Cu ; F-VF ; 37 ; гравицапа ; 765 
 3906 ; 10 кэш Китай ;  ;  ; Cu ; VF-XF ; 15 ; 3457896 ; 222 
 3907 ; 10 кэш Китай ;  ;  ; Cu ; VF ; 23 ; vladpsy ; 361 
 3908 ; 4 фалуса Марокко ; 1289 ;  ; Cu ; F ; 7 ; alex62 ; 266 
 3909 ; 1 марка Финляндия ; 1943 ;  ; Fe ; VF-XF ; 19 ; lva08 ; 134 
 3910 ; 50 чентезимо Италия ; 1940 ;  ; St ; XF ; 9 ; Руслан1981 ; 202 
 3911 ; 2 лиры Италия ; 1940 ;  ; St ; VF-XF ; 10 ; 3457896 ; 62 
 3912 ; 5 франков Швейцария ; 2002 ;  ; Би/м ; XF ; 23 ; SpAi ; 546 
 3913 ; 1 доллар. США. Сакагавея - Могавки-Строители ; 2015D ;  ; Cu-Zn-Al ; AU ; 23 ; Матроскин ; 141 
 3914 ; 1 доллар. США. Сакагавея - Договор с делаварами ; 2013D ;  ; Cu-Zn-Al ; AU ; 24 ; Meshok ; 170 
 3915 ; 1 доллар. США. Сакагавея - Помощь индейцев экспедиции Льюиса и Кларка ; 2014D ;  ; Cu-Zn-Al ; AU ; 31 ; птичка16 ; 161 
 3916 ; 1 доллар. США. Сакагавея - Антидискриминационный закон Элизабет Ператрович ; 2020D ;  ; Cu-Zn-Al ; AU ; 23 ; Jon Snow ; 153 
 3917 ; 1 доллар. США. Президенты США -  Гарри Трумэн ; 2015D ;  ; Cu-Zn-Al ; AU ; 21 ; heavy_fly ; 153 
 3918 ; 1 рубль. Приднестровье. Красная книга Приднестровья. Европейская лесная кошка ; 2020 ;  ; St/Ni ; AU ; 21 ; ДУНКАН МАКЛАУД ; 91 
 3919 ; 1 крона. Швеция ; 1969 ;  ; Cu-Ni ; AU ; 8 ; 1999 ; 13 
 3920 ; 1 скиллинг. Швеция ; 1839 ;  ; Cu ; F ; 7 ; krugerrand ; 155 
 3921 ; 5 эре. Швеция ; 1950 ;  ; Br ; XF ; 9 ; 1999 ; 20 
 3922 ; 2 евро Эстония ; 2011 ;  ; Би/м ; XF ; 6 ; Gast ; 158 
 3923 ; 2 евро Германия Бавария ; 2012 ;  ; Би/м ; AU ; 11 ; MK1975 ; 218 
 3924 ; 2 евро Бельгия ; 2009 ;  ; Би/м ; AU ; 14 ; Шерлок Холмс ; 191 
 3925 ; 2 евро Греция ; 2002 ;  ; Би/м ; VF ; 7 ; Ok13 ; 170 
 3926 ; 2 евро Бельгия ; 2011 ;  ; Би/м ; AU ; 8 ; Шерлок Холмс ; 178 
 3927 ; 2 евро Монако ; 2001 ;  ; Би/м ; AU ; 39 ; vasilyi66 ; 463 
 3928 ; 2 евро Германия Мекленбург-Ворпомерн ; 2007G ;  ; Би/м ; AU ; 14 ; aziya11 ; 195 
 3929 ; 2 евро Германия Гамбург ; 2008 ;  ; Би/м ; AU ; 16 ; stanislavfominyh ; 209 
 3930 ; 2 евро Германия Мекленбург-Ворпомерн ; 2007J ;  ; Би/м ; AU ; 25 ; nikkkk ; 310 
 3931 ; 2 евро Германия Мекленбург-Ворпомерн ; 2007A ;  ; Би/м ; AU ; 19 ; nikkkk ; 261 
 3932 ; 2 евро Германия Мекленбург-Ворпомерн ; 2007D ;  ; Би/м ; AU ; 16 ; aziya11 ; 202 
 3933 ; 2 евро Германия Мекленбург-Ворпомерн ; 2007F ;  ; Би/м ; AU ; 11 ; aziya11 ; 191 
 3934 ; 2 евро Германия Шлезвиг-Гольштейн ; 2006 ;  ; Би/м ; XF ; 12 ; aziya11 ; 179 
 3935 ; 2 евро Финляндия ; 2011 ;  ; Би/м ; XF ; 10 ; Gast ; 158 
 3936 ; 2 евро Германия ; 2014 ;  ; Би/м ; AU ; 27 ; птичка16 ; 270 
 3937 ; 2 евро Австрия ; 2012 ;  ; Би/м ; AU ; 9 ; Vivi an ; 220 
 3938 ; 2 евро Монако ; 2011 ;  ; Би/м ; AU ; 26 ; stanislavfominyh ; 295 
 3939 ; 2 евро Финляндия ; 2000 ;  ; Би/м ; VF ; 14 ; Gast ; 158 
 3840 ; 2 доллара Гон-Конг ; 2015 ;  ; Cu-Ni ; XF ; 25 ; crocus ; 101 
 3841 ; 2 раппен. Швейцарии Швиц ; 1815 ;  ; Cu ; VF-XF ; 23 ; uxx ; 666 
 3842 ; 2 раппен Швейцария Швиц ; 1845 ;  ; Cu ; VF-XF ; 36 ; uxx ; 666 
 3843 ; 10 кэш Китай ;  ;  ; Cu ; F-VF ; 13 ; баргузин ; 136 
 3844 ; 1 цент Китай Кван-Тунг ;  ;  ; Cu ; VF-XF ; 58 ; geracon2009 ; 765 
 3845 ; 20 рейс Португалия ; 1891 ;  ; Cu ; XF ; 28 ; 100 лет ; 225 
 3846 ; 20 кэш Китай ;  ;  ; Cu ; F-VF ; 12 ; Снежный Барс ; 51 
 3847 ; 1 цент Саравак ; 1880 ;  ; Cu ; VF ; 19 ; Снежный Барс ; 380 
 3848 ; 10 кэш Китай ;  ;  ; Cu ; VF ; 8 ; lsp25 ; 136 
 3849 ; 3 теньге Бухарское Ханство Алим Хан ; 1337 ;  ; Cu ; VF ; 15 ; uxx ; 480 
 3850 ; 10 теньге Бухарское Ханство Алим Хан ;  ;  ; Латунь ; VF ; 21 ; михалыч_73 ; 888 
 3851 ; 1 стивер Цейлон ; 1815 ;  ; Cu ; F+ ; 53 ; HARDCOROV ; 1876 
 3852 ; 2 лева Болгария 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; Proof ; 9 ; marconi605 ; 255 
 3853 ; 2 лева Болгария Первенство по футболу ; 1986 ;  ; Cu-Ni ; Proof ; 14 ; nicola59 ; 185 
 3854 ; 2 лева Болгария 1300 лет Болгарии ; 1981 ;  ; Cu-Ni ; Proof ; 11 ; marconi605 ; 148 
 3855 ; 1 лев Болгария Дружба навеки ; 1981 ;  ; Cu-Ni ; Proof ; 27 ; Oleg72 ; 395 
 3856 ; 200000 карбованцев Украина Богдан Хмельницкий Упаковка ; 1995 ;  ; Cu-Ni ; Proof ; 26 ; aziya11 ; 148 
 3857 ; 200000 карбованцев Украина Богдан Хмельницкий Упаковка ; 1995 ;  ; Cu-Ni ; Proof ; 31 ; aziya11 ; 148 
 3858 ; 50 тенге Казахстан Дикобраз ; 2009 ;  ; Cu-Ni ; AU ; 27 ; bamia67 ; 401 
 3859 ; 50 тенге Казахстан Жубанов ; 2006 ;  ; Cu-Ni ; AU ; 13 ; Метро62 ; 285 
 3860 ; 50 тенге Казахстан Астана ; 2008 ;  ; Cu-Ni ; AU ; 21 ; SpAi ; 171 
 3861 ; 50 тенге Казахстан Первый полет шаттла Земли ; 2007 ;  ; Cu-Ni ; AU ; 17 ; rusin ; 454 
 3862 ; 50 тенге Казахстан Басенов ; 2009 ;  ; Cu-Ni ; AU ; 27 ; rusin ; 95 
 3863 ; 50 тенге Казахстан "Беташар" ; 2009 ;  ; Cu-Ni ; AU ; 12 ; SpAi ; 264 
 3864 ; 1 песо Куба Ленин ; 2002 ;  ; Cu-Ni ; AU ; 28 ; Степан_81 ; 707 
 3865 ; 1 песо Куба Энгельс ; 2002 ;  ; Cu-Ni ; AU ; 20 ; Степан_81 ; 612 
 3866 ; 2 франка Швейцария ; 1981 ;  ; Cu-Ni ; VF ; 5 ; всыня ; 57 
 3867 ; 5 крон Эстония ; 1994 ;  ; Al/Br ; AU ; 23 ; SupERGood ; 58 
 3868 ; 25 рублей. 55 лет Молдавской ГРЭС ; 2019 ;  ; Cu-Ni ; AU ; 29 ; Метро62 ; 480 
 3869 ; 1 доллар Либерия Защита планеты ; 1995 ;  ; Cu-Ni ; AU ; 37 ; crocus ; 354 
 3870 ; 100 песо Чили ; 1996 ;  ; Латунь ; AU ; 15 ; Руслан1981 ; 91 
 3871 ; 5 крон Эстония ; 1993 ;  ; Латунь ; VF-XF ; 15 ; crocus ; 84 
 3872 ; 1 доллар Ямайка ; 1980 ;  ; Cu-Ni ; Proof ; 19 ; krugerrand ; 160 
 3873 ; 1 лира Хорватия ФАО ; 1995 ;  ; Al ; AU ; 11 ; crocus ; 30 
 3874 ; 10 центов Мальта ; 1972 ;  ; Cu-Ni ; AU ; 10 ; Flagman ; 258 
 3875 ; 5 марок ГДР Красная Ратуша ; 1987 ;  ; Cu-Ni ; VF-XF ; 5 ; 3457896 ; 102 
 3876 ; 10 марок ГДР 20 лет национальной народной армии ; 1976 ;  ; Cu-Ni ; XF ; 3 ; 3457896 ; 102 
 3877 ; 2-1/2 гульдена Нидерланды ; 1980 ;  ; Cu-Ni ; XF- ; 3 ; 3457896 ; 36 
 3878 ; 1 лек Албания ; 1926 ;  ; Cu-Ni ; VF-XF ; 18 ; Moryak ; 389 
 3879 ; 1 франк Швейцария ; 1992 ;  ; Cu-Ni ; AU ; 17 ; lva08 ; 153 
 3880 ; 1 лира Италия ; 1922 ;  ; Cu-Ni ; XF ; 10 ; lva08 ; 309 
 3881 ; 50 чентезимо Италия ; 1921 ;  ; Cu-Ni ; VF-XF ; 10 ; koav ; 132 
 3882 ; 50 лева Болгария ; 1940 ;  ; Cu-Ni ; XF ; 16 ; 3457896 ; 75 
 3883 ; 20 злотых Польша ; 1975 ;  ; Cu-Ni ; XF ; 11 ; 3457896 ; 63 
 3884 ; 5 франков Швейцария ; 1978 ;  ; Cu-Ni ; AU ; 9 ; irish2382 ; 405 
 3885 ; 2 лиры Италия ; 1926 ;  ; Cu-Ni ; VF-XF ; 7 ; Flagman ; 257 
 3886 ; 20 марок ГДР Вильгельм Пик ; 1972 ;  ; Cu-Ni ; XF ; 9 ; 3457896 ; 79 
 3887 ; 2-1/2 гульдена Нидерланды ; 1979 ;  ; Cu-Ni ; XF ; 11 ; 3457896 ; 73 
 3888 ; 20 раппен Швейцария ; 1927 ;  ; Cu-Ni ; XF ; 9 ; alien34 ; 202 
 3889 ; 5 франков Швейцария ; 1984 ;  ; Cu-Ni ; XF ; 9 ; Besar ; 406 
 3790 ; 10 чентезими. Италия ; 1893 ;  ; Br ; F ; 29 ; 1gold ; 101 
 3791 ; 10 чентезими. Италия ; 1894 ;  ; Br ; F+ ; 18 ; КостяVa ; 67 
 3792 ; 20 чентезими. Италия ; 1912 ;  ; Ni ; VF ; 22 ; КостяVa ; 83 
 3793 ; 1 лира. Италия ; 1939 ;  ; St ; VF ; 15 ; КостяVa ; 87 
 3794 ; 2 лиры. Италия ; 1939 ;  ; St ; VF+ ; 28 ; КостяVa ; 104 
 3795 ; 1 пенни Великобритания ; 1967 ;  ; Br ; VF ; 19 ; Bodeo ; 22 
 3796 ; 1/2 цента. Нидерландская Индия ; 1945 ;  ; Br ; AU ; 11 ; КостяVa ; 68 
 3797 ; 1 динар. Иордания ;  ;  ; Cu-Ni ; XF+ ; 13 ; Moryak ; 161 
 3798 ; 1 гирш. Иордания ;  ;  ; St/Cu ; XF+ ; 23 ; Moryak ; 152 
 3799 ; 5 экю. Испания. Каталония. Жозеф Пла ; 1994 ;  ; Cu-Ni ; AU ; 11 ; SKeeper ; 152 
 3800 ; 10 пфенниг. Германия. Нотгельд ; 1920 ;  ; Fe ; VF-XF ; 23 ; aziya11 ; 91 
 3801 ; 10 пфенниг. Германия. Нотгельд ; 1917 ;  ; Fe ; VF+ ; 15 ; КостяVa ; 152 
 3802 ; 10 пфенниг. Германия. Нотгельд ; 1917 ;  ; Fe ; VF- ; 25 ; aziya11 ; 99 
 3803 ; 10 пфенниг. Германия. Нотгельд ; 1919 ;  ; Fe ; VF-XF ; 17 ; crocus ; 150 
 3804 ; 10 пфенниг. Германия. Нотгельд ; 1921 ;  ; Fe ; XF- ; 21 ; crocus ; 148 
 3805 ; 10 пфенниг. Германия. Нотгельд ; 1921 ;  ; Al ; VF ; 17 ; crocus ; 165 
 3806 ; 25 пфенниг. Германия. Нотгельд ; 1920 ;  ; Fe ; VF-XF ; 11 ; crocus ; 150 
 3807 ; 25 пфенниг. Германия. Нотгельд ; 1918 ;  ; Fe ; VF+ ; 12 ; КостяVa ; 125 
 3808 ; 5 пфенниг. Германия. Нотгельд ; 1920 ;  ; Fe ; VF+ ; 19 ; taa ; 186 
 3809 ; 1 грош. Аахен ; 1920 ;  ; Fe ; VF-XF ; 41 ; crocus ; 147 
 3810 ; 200 марок. Германия ; 1923D ;  ; Al ; XF ; 23 ; crocus ; 150 
 3811 ; 500 марок. Германия ; 1923A ;  ; Al ; XF ; 13 ; crocus ; 150 
 3812 ; 10 пфенниг. Веймар ; 1929A ;  ; Al/Br ; XF ; 15 ; КостяVa ; 42 
 3813 ; 50 пфенниг. Германия ; 1935A ;  ; Al ; F ; 13 ; Plus ; 31 
 3814 ; 1 пфенниг. Германия ; 1942A ;  ; Zn ; VF- ; 15 ; КостяVa ; 34 
 3815 ; 5 марок. ГДР. Город Мейсен. ; 1972 ;  ; Cu-Ni ; AU ; 14 ; КостяVa ; 79 
 3816 ; 5 марок. ГДР. 500-летие почты. ; 1990 ;  ; Cu-Ni ; AU ; 26 ; arsenich-s ; 175 
 3817 ; 5 марок. ГДР. 750 лет Берлину-Красная Ратуша. ; 1987 ;  ; Cu-Ni ; AU ; 41 ; crocus ; 200 
 3818 ; 5 марок. ГДР. 750 лет Берлину-Александрплац. ; 1987 ;  ; Cu-Ni ; AU ; 22 ; Rober ; 204 
 3819 ; 10 марок. ГДР. Мемориал “Бухенвальд” близ Веймара. ; 1972 ;  ; Cu-Ni ; AU ; 12 ; Shundr ; 204 
 3820 ; 10 марок. ГДР. 10-й международный фестиваль молодёжи и студентов ; 1973 ;  ; Cu-Ni ; AU ; 23 ; КостяVa ; 124 
 3821 ; 10 марок. ГДР. 25 лет ГДР. ; 1974 ;  ; Cu-Ni ; AU ; 15 ; Al1964 ; 107 
 3822 ; 20 марок. ГДР. 85 лет со дня рождения Эрнста Тельмана. ; 1971 ;  ; Cu-Ni ; AU ; 26 ; pollipol ; 92 
 3823 ; 20 марок. ГДР. Фридрих фон Шиллер. ; 1972 ;  ; Cu-Ni ; AU ; 11 ; КостяVa ; 73 
 3824 ; 2 марки. ФРГ ; 1969D ;  ; Cu-Ni ; VF+ ; 21 ; Мобик ; 80 
 3825 ; 5 марок. ФРГ. 500 лет со дня рождения Мартина Лютера. ; 1983G ;  ; Cu-Ni ; AU ; 15 ; lsp25 ; 357 
 3826 ; 1/12 анны. Восточная Индийская компания ; 1835 ;  ; Cu ; VF ; 32 ; Bodeo ; 153 
 3827 ; 1/4 анны. Восточная Индийская компания ; 1835 ;  ; Cu ; VF-XF ; 44 ; crocus ; 246 
 3828 ; 1/12 анны. Индия ; 1920 ;  ; Cu ; XF- ; 12 ; КостяVa ; 83 
 3829 ; Дуит. Нидерландская Индия ; 1734 ;  ; Cu ; F- ; 5 ; КостяVa ; 79 
 3830 ; 5 песо Доминикана ; 2010 ;  ; Би/м ; XF ; 13 ; спарта ; 36 
 3831 ; 1 фунт. Великобритания ; 2016 ;  ; Би/м ; AU ; 15 ; crocus ; 132 
 3832 ; 25 сантимов Андорра ФАО ; 1995 ;  ; Cu-Ni ; AU ; 14 ; спарта ; 79 
 3833 ; 1 найра Нигерия ; 1991 ;  ; Cu-Ni ; XF ; 19 ; спарта ; 61 
 3834 ; 1 злотый Польша ; 1929 ;  ; Cu-Ni ; VF ; 13 ; спарта ; 42 
 3835 ; 5 крон. Норвегия, Улаф V ; 1968 ;  ; Cu/Ni ; XF ; 16 ; спарта ; 69 
 3836 ; 10 песо. Мексика ; 1998 ;  ; Би/м ; AU ; 13 ; heavy_fly ; 70 
 3837 ; 5 крон Словакия ; 1939 ;  ; Cu-Ni ; VF ; 10 ; Rober ; 81 
 3838 ; 1 крона Великобритания Черчилль ; 1965 ;  ; Cu-Ni ; XF- ; 10 ; SKeeper ; 91 
 3839 ; 100 лир. Ватикан ; 1975 ;  ; St ; AU ; 11 ; спарта ; 67 
 3740 ; 2 гривны Украина Мартос ; 2009 ;  ; Cu-Ni ; AU ; 19 ; rusin ; 105 
 3741 ; 2 гривны Украина  Антонич ; 2009 ;  ; Cu-Ni ; AU ; 16 ; rusin ; 105 
 3742 ; 2 гривны Украина Левицкий ; 2009 ;  ; Cu-Ni ; AU ; 19 ; rusin ; 108 
 3743 ; 2,5 эскудо Португальский Тимор ; 1970 ;  ; Cu-Ni ; AU ; 9 ; valerdon ; 153 
 3744 ; 60 эсентаво Португальский Тимор ; 1958 ;  ; Cu-Ni ; VF ; 22 ; Sterh ; 204 
 3745 ; 30 сентаво Португальский Тимор ; 1958 ;  ; Br ; F-VF ; 18 ; lestes ; 255 
 3746 ; 10 авос Португальский Тимор ; 1951 ;  ; Br ; AU ; 25 ; Moryak ; 737 
 3747 ; 10 сентаво Португальский Тимор ; 1958 ;  ; Br ; AU ; 11 ; aaaaa1971 ; 407 
 3748 ; 1 пиастр Французский Индо-Китай ; 1947 ;  ; Cu-Ni ; VF-XF ; 8 ; aaaaa1971 ; 206 
 3749 ; 1 эскудо Португальский Тимор ; 1958 ;  ; Cu-Ni ; VF-XF ; 5 ; aaaaa1971 ; 305 
 3750 ; 4 сентаво Португалия ; 1917 ;  ; Cu-Ni ; XF ; 24 ; Руслан1981 ; 242 
 3751 ; 50 центов Французский Индо-Китай ; 1946 ;  ; Cu-Ni ; VF ; 42 ; 1023oxana ; 793 
 3752 ; 1/2 пиастрв Ливан ; 1936 ;  ; Cu-Ni ; VF ; 21 ; Moryak ; 524 
 3753 ; 50 рейс Португалия ; 1900 ;  ; Cu-Ni ; VF-XF ; 21 ; dmivanych ; 235 
 3754 ; 100 рейс Португалия ; 1900 ;  ; Cu-Ni ; VF ; 21 ; karl ; 128 
 3755 ; 1 пиастр Ливан ; 1925 ;  ; Cu-Ni ; VF ; 12 ; Moryak ; 565 
 3756 ; 2 пиастра Ливан ; 1940 ;  ; Al/Br ; AU ; 30 ; Moryak ; 895 
 3757 ; 1/2 пиастра Ливан ;  ;  ; Al/Br ; VF-XF ; 35 ; Moryak ; 465 
 3758 ; 5 пиастров Ливан ; 1924 ;  ; Al/Br ; VF ; 41 ; Moryak ; 524 
 3759 ; 2 пиастра Ливан ; 1924 ;  ; Al/Br ; VF-XF ; 31 ; Moryak ; 809 
 3760 ; 5 пиастров Ливан ; 1925 ;  ; Al/Br ; VF ; 19 ; dsp ; 219 
 3761 ; 5 пиастров Ливан ; 1940 ;  ; Al/Br ; VF ; 21 ; Moryak ; 299 
 3762 ; 10 сентаво Португалия ; 1920 ;  ; Cu-Ni ; XF+ ; 33 ; vicnic ; 983 
 3763 ; 2 евро. Португалия 100 лет ; 2010 ;  ; Би/м ; AU ; 13 ; nikkkk ; 236 
 3764 ; 20 сантимов Франйузский Индо-Китай ; 1945 ;  ; Al ; VF ; 23 ; Slava O ; 129 
 3765 ; 5 сентаво Португалия ; 1927 ;  ; Br ; F-VF ; 9 ; Plus ; 69 
 3766 ; 5 мазунас Марокко ; 1321 ;  ; Br ; F-VF ; 20 ; Leshy77 ; 92 
 3767 ; 5 рейс Португалия ; 1875 ;  ; Br ; F-VF ; 29 ; Jon Snow ; 388 
 3768 ; 1 пенни Австралия ; 1932 ;  ; Br ; VF ; 14 ; 1gold ; 95 
 3769 ; 2 сентаво Португалия ; 1918 ;  ; Br ; AU ; 27 ; mkm1968 ; 163 
 3770 ; 1 сентаво Португалия ; 1918 ;  ; Br ; XF ; 9 ; Leshy77 ; 57 
 3771 ; 5 рейс Португалия ; 1895 ;  ; Br ; VF ; 21 ; kornum ; 181 
 3772 ; 1 цент Французский Индо-Китай ; 1888 ;  ; Br ; VF ; 29 ; 1gold ; 304 
 3773 ; 10 мазунас Марокко ; 1320 ;  ; Br ; VF+ ; 25 ; dmivanych ; 177 
 3774 ; 5 центов Французские Колонии ; 1828 ;  ; Br ; VF ; 57 ; 1023oxana ; 888 
 3775 ; 2 сантима Франция ; 1899 ;  ; Br ; F-VF ; 65 ; гравицапа ; 450 
 3776 ; 5 сентаво Португалия ; 1921 ;  ; Br ; XF ; 19 ; Jon Snow ; 190 
 3777 ; 10 рейс Португалия ; 1883 ;  ; Br ; VF ; 7 ; Снежный Барс ; 79 
 3778 ; 5 рейс Португалия ; 1883 ;  ; Br ; VF- ; 20 ; smel ; 142 
 3779 ; 1 сантим Французский Индо-Китай ; 1922 ;  ; Br ; VF ; 14 ; Leshy77 ; 102 
 3780 ; 2 сантима Франция ; 1862 ;  ; Br ; VF ; 27 ; гравицапа ; 157 
 3781 ; 2 сантима Франция ; 1885 ;  ; Br ; VF ; 26 ; 100 лет ; 357 
 3782 ; 1 сантим Франция ; 1848 ;  ; Br ; VF ; 37 ; гравицапа ; 282 
 3783 ; 5 сантимов Франция ; 1897 ;  ; Br ; VF ; 27 ; alien34 ; 306 
 3784 ; 5 сантимов Французские Колонии ; 1841 ;  ; Br ; VF- ; 40 ; mkm1968 ; 684 
 3785 ; 5 рейс Португалия ; 1904 ;  ; Br ; VF ; 22 ; Jon Snow ; 108 
 3786 ; 5 рейс Португалия ; 1910 ;  ; Br ; XF ; 25 ; Dahan ; 276 
 3787 ; 10 рейс Португалия ; 1892 ;  ; Br ; F+ ; 7 ; smel ; 92 
 3788 ; 50 пенсов. Великобритания. Брексит ; 2020 ;  ; Cu/Ni ; AU ; 17 ; didisister ; 272 
 3789 ; 10 чентезими. Италия ; 1866 ;  ; Br ; F ; 27 ; Plus ; 101 
 3690 ; 50 центов Австралия ; 1982 ;  ; Cu-Ni ; XF ; 9 ; crocus ; 100 
 3691 ; 50 центов Австралия ; 2003 ;  ; Cu-Ni ; XF ; 9 ; sibirian ; 79 
 3692 ; 50 центов Австралия ; 2004 ;  ; Cu-Ni ; XF ; 13 ; smel ; 104 
 3693 ; 1 тугрик. Монголия. 50 лет революции ;  ;  ; Al/Br ; VF+ ; 10 ; Степан_81 ; 69 
 3694 ; 10 сантимов Франция ; 1863 ;  ; Cu ; VF ; 50 ; гравицапа ; 234 
 3695 ; 1 фунт Великобритания ; 1989 ;  ; Лат ; VF ; 16 ; von_Schwarz ; 66 
 3696 ; 5 монго Монголия ; 1925 ;  ; Br ; VF ; 22 ; Гаечка ; 413 
 3697 ; 15 монго. Монголия ; 1937 ;  ; Cu-Ni ; VF-XF ; 17 ; Степан_81 ; 232 
 3698 ; 5 монго. Монголия ; 1925 ;  ; Cu ; VF-XF ; 30 ; to-to ; 499 
 3699 ; 2 монго. Монголия ; 1925 ;  ; Cu ; VF-XF ; 16 ; Moryak ; 506 
 3700 ; 1 монго. Монголия ; 1925 ;  ; Cu ; VF-XF ; 26 ; Alexdav ; 907 
 3701 ; 10 пфенниг. Данциг ; 1923 ;  ; Cu-Ni ; VF ; 13 ; Rober ; 273 
 3702 ; 1 цент. США ; 1852 ;  ; Cu ; F-VF ; 53 ; Mr. X ; 1312 
 3703 ; 2 гривны Украина Симоненко ; 2008 ;  ; Cu-Ni ; AU ; 17 ; Один54 ; 144 
 3704 ; 5 гривен Украина Шевченко ; 2009 ;  ; Cu-Ni ; AU ; 26 ; Sky2 ; 194 
 3705 ; 5 гривен Украина Кузнец ; 2011 ;  ; Cu-Ni ; AU ; 12 ; rusin ; 161 
 3706 ; 5 гривен Украина Киевский меридиан ; 2010 ;  ; Cu-Ni ; AU ; 29 ; eugene67 ; 156 
 3707 ; 5 марок ГДР Менцель ; 1980 ;  ; Cu-Ni ; XF ; 17 ; Бигль ; 407 
 3708 ; 5 марок ГДР Барлах ; 1988 ;  ; Cu-Ni ; AU ; 40 ; Серёга16 ; 1497 
